대분류,중분류,소분류,event_url,시술명,대표이미지,시술_해시태그,평점,후기_갯수,원가,VAT_정보,시술_정보,병원명,병원_정보,병원_주소,마취정보,영업시간,병원_연락처(안심번호)
리프팅,레이저리프팅,텐써마,https://www.yeoshin.co.kr/event/mobile/25971,"피부과 전문의, 맞춤 텐써마 600샷",https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/elTPPSWK68KgzCrMYAu4RVxHJkY1.jpg?q=90&f=webp&w=1024,"#피부과 전문의
#리프팅레이저
#타이트닝",,,"1,200,000원",VAT 포함,"텐써마
시술시간
50~60분
마취여부
크림마취
회복시간
당일
시술효과
1~3개월 후",청담더오피부과의원,전문의 1명 / 전문의 1명 / 사후관리 / 사후관리,서울특별시 강남구 선릉로 602 (삼성동) 2층,,화요일 10:00 ~ 19:00 (점심 13:00 ~ 14:00) / 수요일 10:00 ~ 19:00 (점심 13:00 ~ 14:00) / 목요일 10:00 ~ 19:00 (점심 13:00 ~ 14:00) / 금요일 10:00 ~ 19:00 (점심 13:00 ~ 14:00) / 토요일 10:00 ~ 17:00 (점심 13:00 ~ 14:00) / 일요일 휴진,050803531528
리프팅,레이저리프팅,텐써마,https://www.yeoshin.co.kr/event/mobile/17109,화이트닝 &샤이닝 리프팅 레이저,https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/ouHM09RVYjnvbaku7gNNIcCC3RE7.png?q=90&f=webp&w=1024,"#리프팅레이저
#타이트닝",,,"1,650,000원",VAT 포함,"텐써마
시술시간
30~60분
마취여부
크림마취
회복시간
당일
시술효과
3달 후",연세라인의원(강남점),전문의 2명 / 전문의 2명,서울특별시 강남구 테헤란로 101 연세라인의원,,화요일 10:00 ~ 19:00 / 수요일 10:00 ~ 19:00 / 목요일 휴진 / 금요일 10:00 ~ 19:00 / 토요일 10:00 ~ 16:00 / 일요일 휴진 / 목요일 및 공휴일 휴진,0508-0353-6786
리프팅,레이저리프팅,텐써마,https://www.yeoshin.co.kr/event/mobile/17037,텐써마 리프팅,https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/VaaqP5hjh8AptbP0W722qUNykOa6.jpg?q=90&f=webp&w=1024,"#리프팅레이저
#타이트닝",9.3,후기 3,"240,000원",VAT 포함,"텐써마
시술시간
30~60분
마취여부
크림마취
회복시간
당일
시술효과
3달 후",유니풀의원,중국어 응대 / 중국어 응대,경기도 수원시 팔달구 권광로 204 (인계동) 202~205호 유니풀의원,,화요일 10:30 ~ 20:30 (점심 13:00 ~ 14:00) / 수요일 10:30 ~ 20:30 (점심 13:00 ~ 14:00) / 목요일 10:30 ~ 20:30 (점심 13:00 ~ 14:00) / 금요일 10:30 ~ 20:30 (점심 13:00 ~ 14:00) / 토요일 10:30 ~ 16:30 / 일요일 10:30 ~ 16:30 / 일요일 진료 일정 홈페이지 참조,0508-0353-9918
리프팅,레이저리프팅,텐써마,https://www.yeoshin.co.kr/event/mobile/22334,대표원장 리프팅 텐써마 600샷,https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/skXjesktlnMOCabB5PK7G0VAk3S4.jpg?q=90&f=webp&w=1024,"#리프팅레이저
#타이트닝",,,"979,000원",VAT 포함,"텐써마
시술시간
30~60분
마취여부
크림마취
회복시간
당일
시술효과
3개월 후",르웰의원,전문의 1명 / 전문의 1명 / 여의사 진료 / 여의사 진료 / 사후관리 / 사후관리 / 영어 응대 / 영어 응대,서울특별시 서초구 신반포로 213 (잠원동) 1층 르웰의원,"크림마취
비수면 무통마취
국소마취",화요일 10:00 ~ 20:00 (점심 14:00 ~ 15:00) / 수요일 10:00 ~ 20:00 (점심 14:00 ~ 15:00) / 목요일 10:00 ~ 20:00 (점심 14:00 ~ 15:00) / 금요일 10:00 ~ 20:00 (점심 14:00 ~ 15:00) / 토요일 10:00 ~ 16:00 / 일요일 휴진,0508-0353-7099
리프팅,레이저리프팅,텐써마,https://www.yeoshin.co.kr/event/mobile/18182,5세대 리프팅 텐써마 300샷,https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/bsO9pNWVNsR8QXY6X06ispT8sMG.jpg?q=90&f=webp&w=1024,"#리프팅레이저
#타이트닝",,,"500,000원",VAT 포함,"텐써마
시술시간
30~60분
마취여부
크림마취
회복시간
당일
시술효과
3개월 후",푸른의원,전문의 1명 / 전문의 1명,경기도 김포시 풍무로 76 푸른의원,,화요일 10:00 ~ 20:00 (점심 13:00 ~ 14:00) / 수요일 10:00 ~ 19:00 (점심 13:00 ~ 14:00) / 목요일 10:00 ~ 20:00 (점심 13:00 ~ 14:00) / 금요일 10:00 ~ 19:00 (점심 13:00 ~ 14:00) / 토요일 10:00 ~ 15:00 / 일요일 휴진,0508-0354-0803
리프팅,레이저리프팅,텐써마,https://www.yeoshin.co.kr/event/mobile/20326,리드 텐써마,https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/RuWu8EBjER4WZIs5L8eoHtHZuGi1.jpg?q=90&f=webp&w=1024,"#리프팅레이저
#타이트닝",10,후기 1,"675,000원",VAT 포함,"텐써마
시술시간
30~60분
마취여부
크림마취
회복시간
당일
시술효과
3개월 후",리드성형외과의원,전문의 1명 / 전문의 1명 / 응급처치 시스템 / 응급처치 시스템 / 전담회복실 / 전담회복실 / 사후관리 / 사후관리 / 영어 응대 / 영어 응대,"서울특별시 강남구 언주로30길 21 (도곡동, 아카데미스위트) 지하1층 B101-31-1호","크림마취
수면마취
비수면 무통마취
국소마취",화요일 10:00 ~ 18:00 (점심 13:00 ~ 14:00) / 수요일 10:00 ~ 20:30 (점심 13:00 ~ 14:00) / 목요일 10:00 ~ 20:30 (점심 13:00 ~ 14:00) / 금요일 10:00 ~ 18:00 (점심 13:00 ~ 14:00) / 토요일 09:00 ~ 16:00 / 일요일 휴진,0508-0353-7926
리프팅,레이저리프팅,텐써마,https://www.yeoshin.co.kr/event/mobile/25465,텐써마 리프팅 600샷 [피부과전문의],https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/ejAITLLKBAI9VjuwPFQ4KTUqYse1.jpg?q=90&f=webp&w=1024,"#피부과 전문의
#리프팅레이저
#타이트닝",,,"1,090,000원",VAT 포함,"텐써마
시술시간
30~60분
마취여부
크림마취
회복시간
당일
시술효과
3개월 후",파스텔휴먼피부과의원(왕십리),전문의 1명 / 전문의 1명 / 여의사 진료 / 여의사 진료,"서울특별시 성동구 왕십리로 410 L동 224,225,226호 (하왕십리동, 센트라스)","크림마취
비수면 무통마취
국소마취",화요일 10:00 ~ 20:00 (점심 13:00 ~ 14:00) / 수요일 10:00 ~ 19:00 (점심 13:00 ~ 14:00) / 목요일 10:00 ~ 19:00 (점심 13:00 ~ 14:00) / 금요일 10:00 ~ 20:00 (점심 13:00 ~ 14:00) / 토요일 09:30 ~ 15:00 / 일요일 휴진,0508-0353-7815
리프팅,레이저리프팅,텐써마,https://www.yeoshin.co.kr/event/mobile/16654,텐써마 리프팅 300샷,https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/vdGgpTAF3FLK2So6KXfw4TZkvWg6.jpg?q=90&f=webp&w=1024,"#리프팅레이저
#타이트닝",,,"770,000원",VAT 포함,"텐써마
시술시간
30~60분
마취여부
크림마취
회복시간
당일
시술효과
3달 후",동안중심의원,전문의 2명 / 전문의 2명,서울특별시 강남구 압구정로48길 26 (신사동) 동안중심의원,,화요일 10:00 ~ 19:00 (점심 13:00 ~ 14:00) / 수요일 10:00 ~ 19:00 (점심 13:00 ~ 14:00) / 목요일 10:00 ~ 19:00 (점심 13:00 ~ 14:00) / 금요일 12:00 ~ 21:00 / 토요일 10:00 ~ 16:00 / 일요일 휴진,0508-0353-9614
리프팅,레이저리프팅,텐써마,https://www.yeoshin.co.kr/event/mobile/24993,텐써마,https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/jpZeO9fb9NBSt2LE0lNqZh4VGai1.jpg?q=90&f=webp&w=1024,"#리프팅레이저
#타이트닝",,,"1,089,000원",VAT 포함,"텐써마
시술시간
30~60분
마취여부
크림마취
회복시간
당일
시술효과
3개월 후",휴먼피부과의원(광명철산점),분야별 협진 / 분야별 협진 / 전담회복실 / 전담회복실 / 사후관리 / 사후관리 / 피부진단기 F-RAY 촬영 > / 피부진단기 F-RAY 촬영 > / 피부진단기 F-RAY 촬영 >,경기도 광명시 철산로 24 다인빌딩 301호 (철산동),,화요일 10:30 ~ 20:30 (점심 13:00 ~ 14:00) / 수요일 10:30 ~ 20:30 (점심 13:00 ~ 14:00) / 목요일 10:30 ~ 20:30 (점심 13:00 ~ 14:00) / 금요일 10:30 ~ 21:00 (점심 13:00 ~ 14:00) / 토요일 10:00 ~ 17:00 (점심 13:00 ~ 14:00) / 일요일 휴진,0508-0355-6373
리프팅,레이저리프팅,텐써마,https://www.yeoshin.co.kr/event/mobile/15318,5세대 고주파 리프팅 텐써마,https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/v7aYh13r8Pgz1QwDXDPSfMMWRgo5.jpg?q=90&f=webp&w=1024,"#리프팅레이저
#타이트닝",9.1,후기 11,"300,000원",VAT 포함,"텐써마
시술시간
30~60분
마취여부
크림마취
회복시간
당일
시술효과
3달 후",어뉴의원,전문의 1명 / 전문의 1명,서울시 중구 무교로 12 어뉴의원,,화요일 10:00 ~ 20:00 (점심 13:30 ~ 14:30) / 수요일 14:00 ~ 20:00 / 목요일 10:00 ~ 19:00 (점심 13:30 ~ 14:30) / 금요일 10:00 ~ 20:00 (점심 13:30 ~ 14:30) / 토요일 10:00 ~ 15:00 / 일요일 휴진,0508-0353-8433
리프팅,레이저리프팅,텐써마,https://www.yeoshin.co.kr/event/mobile/22503,텐써마 키닥터 최대출력 400W의 결과,https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/othLx2zljnOZ2aD2FDxgQ370HG8A.jpg?q=90&f=webp&w=1024,"#리프팅레이저
#타이트닝",9.6,후기 142,"440,000원",VAT 포함,"텐써마
시술시간
30~60분
마취여부
크림마취
회복시간
당일
시술효과
당일",라클라쎄의원,,서울특별시 강남구 테헤란로 101 (역삼동) 라클라쎄의원,,화요일 10:00 ~ 20:00 (점심 13:00 ~ 14:00) / 수요일 10:00 ~ 20:00 (점심 13:00 ~ 14:00) / 목요일 10:00 ~ 20:00 (점심 13:00 ~ 14:00) / 금요일 10:00 ~ 20:00 (점심 13:00 ~ 14:00) / 토요일 10:00 ~ 16:00 / 일요일 10:00 ~ 16:00,0508-0353-6793
리프팅,레이저리프팅,텐써마,https://www.yeoshin.co.kr/event/mobile/26205,텐써마블랙 키닥터 강력하고 안전성 있게,https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/4oy0oYZgRaxjHLbpnF94PeFuy6m5.jpg?q=90&f=webp&w=1024,"#리프팅레이저
#타이트닝",9,후기 2,"495,000원",VAT 포함,"텐써마
시술시간
30~60분
마취여부
크림마취
회복시간
당일
시술효과
3개월 후",라클라쎄의원,,서울특별시 강남구 테헤란로 101 (역삼동) 라클라쎄의원,,화요일 10:00 ~ 20:00 (점심 13:00 ~ 14:00) / 수요일 10:00 ~ 20:00 (점심 13:00 ~ 14:00) / 목요일 10:00 ~ 20:00 (점심 13:00 ~ 14:00) / 금요일 10:00 ~ 20:00 (점심 13:00 ~ 14:00) / 토요일 10:00 ~ 16:00 / 일요일 10:00 ~ 16:00,0508-0353-6793
리프팅,레이저리프팅,텐써마,https://www.yeoshin.co.kr/event/mobile/27510,텐써마 리프팅,https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/vSwkFmjma0G5R3HbpSkCSqe5eJH.jpg?q=90&f=webp&w=1024,"#리프팅레이저
#타이트닝",,,"715,000원",VAT 포함,"텐써마
시술시간
30~60분
마취여부
크림마취
회복시간
당일
시술효과
3개월 후",데이원의원(강남역점),전문의 1명 / 전문의 1명,서울시 서초구 강남대로 423 데이원의원(강남역점),,화요일 10:30 ~ 20:30 (점심 13:00 ~ 14:00) / 수요일 10:30 ~ 20:30 (점심 13:00 ~ 14:00) / 목요일 10:30 ~ 20:30 (점심 13:00 ~ 14:00) / 금요일 10:30 ~ 20:30 (점심 13:00 ~ 14:00) / 토요일 10:30 ~ 16:00 / 일요일 휴진,0508-0353-7131
리프팅,레이저리프팅,텐쎄라,https://www.yeoshin.co.kr/event/mobile/16990,텐쎄라 100라인,https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/e46YF4n8YxfjElZg8oDpmbAmZDQ9.jpg?q=90&f=webp&w=1024,"#리프팅레이저
#타이트닝",10,후기 2,"97,900원",VAT 포함,"텐쎄라
시술시간
30분
마취여부
크림마취
회복시간
당일
시술효과
1달 후",롤리팝성형외과의원,전문의 6명 / 전문의 6명 / 여의사 진료 / 여의사 진료 / 수술실 CCTV / 수술실 CCTV / 영어 응대 / 영어 응대 / 일본어 응대 / 일본어 응대 / 피부진단기 F-RAY 촬영 > / 피부진단기 F-RAY 촬영 > / 피부진단기 F-RAY 촬영 >,서울특별시 강남구 도산대로 119 (신사동) 2층,"크림마취
수면마취
국소마취",화요일 10:00 ~ 19:00 / 수요일 10:00 ~ 19:00 / 목요일 10:00 ~ 19:00 / 금요일 10:00 ~ 19:00 / 토요일 10:00 ~ 19:00 / 일요일 13:00 ~ 19:00,0508-0353-5502
리프팅,레이저리프팅,텐쎄라,https://www.yeoshin.co.kr/event/mobile/3437,명동루비_텐쎄라,https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/HM3lqQ0CzKntH09NxH5TgcSwBAx5.jpg?q=90&f=webp&w=1024,"#리프팅레이저
#타이트닝",9,후기 246,"82,500원",VAT 포함,"텐쎄라
시술시간
30분
마취여부
냉각마취
회복시간
당일
시술효과
3달 후",루비의원(명동점),,서울특별시 중구 명동길 65 루비의원(명동점),,화요일 10:30 ~ 20:30 (점심 13:30 ~ 15:00) / 수요일 10:30 ~ 20:30 (점심 13:30 ~ 15:00) / 목요일 10:30 ~ 20:30 (점심 13:30 ~ 15:00) / 금요일 10:30 ~ 20:30 (점심 13:30 ~ 15:00) / 토요일 10:00 ~ 16:00 / 일요일 12:00 ~ 17:00,0508-0353-8508
리프팅,레이저리프팅,텐쎄라,https://www.yeoshin.co.kr/event/mobile/20268,고강도 초음파 리프팅 텐쎄라,https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/ZQD2b2xRlelZUWIDMVzn4AmTw6D7.jpg?q=90&f=webp&w=1024,"#리프팅레이저
#타이트닝",10,후기 2,"176,000원",VAT 포함,"텐쎄라
시술시간
45분
마취여부
크림마취
회복시간
당일
시술효과
3개월 후",송도비앤미의원,전문의 1명 / 전문의 1명 / 분야별 협진 / 분야별 협진 / 기본 입원실 / 기본 입원실 / 전담회복실 / 전담회복실 / 사후관리 / 사후관리,인천광역시 연수구 센트럴로 160 송도비앤미의원,"크림마취
수면마취
비수면 무통마취
국소마취",화요일 10:00 ~ 21:00 (점심 13:00 ~ 14:00) / 수요일 10:00 ~ 19:00 (점심 13:00 ~ 14:00) / 목요일 10:00 ~ 21:00 (점심 13:00 ~ 14:00) / 금요일 10:00 ~ 19:00 (점심 13:00 ~ 14:00) / 토요일 09:00 ~ 16:00 (점심 12:00 ~ 13:00) / 일요일 휴진,0508-0354-1703
리프팅,레이저리프팅,텐쎄라,https://www.yeoshin.co.kr/event/mobile/20951,대전 텐쎄라 리프팅 600샷,https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/MvHZZrGrht5jmeViKEkTbDOIqgg8.jpg?q=90&f=webp&w=1024,"#리프팅레이저
#타이트닝",,,"500,000원",VAT 포함,"텐쎄라
시술시간
45분
마취여부
크림마취
회복시간
당일
시술효과
3개월 후",신아웰니스의원,응급처치 시스템 / 응급처치 시스템 / 사후관리 / 사후관리,대전광역시 서구 대덕대로 226 (둔산동) 명동프라자 5층,"크림마취
비수면 무통마취
국소마취",화요일 09:30 ~ 18:00 (점심 13:00 ~ 14:00) / 수요일 09:30 ~ 18:00 (점심 13:00 ~ 14:00) / 목요일 휴진 / 금요일 09:30 ~ 18:00 (점심 13:00 ~ 14:00) / 토요일 09:30 ~ 16:00 / 일요일 휴진,0508-0353-0932
리프팅,레이저리프팅,텐쎄라,https://www.yeoshin.co.kr/event/mobile/25972,"피부과 전문의, 디자인 텐쎄라 200샷",https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/QrkqpyAnSmFPEqgnMZzH3fU0NcnA.jpg?q=90&f=webp&w=1024,"#피부과 전문의
#리프팅레이저
#타이트닝",,,"400,000원",VAT 포함,"텐쎄라
시술시간
20~40분
마취여부
크림/주사
회복시간
당일
시술효과
1~3달 후",청담더오피부과의원,전문의 1명 / 전문의 1명 / 사후관리 / 사후관리,서울특별시 강남구 선릉로 602 (삼성동) 2층,,화요일 10:00 ~ 19:00 (점심 13:00 ~ 14:00) / 수요일 10:00 ~ 19:00 (점심 13:00 ~ 14:00) / 목요일 10:00 ~ 19:00 (점심 13:00 ~ 14:00) / 금요일 10:00 ~ 19:00 (점심 13:00 ~ 14:00) / 토요일 10:00 ~ 17:00 (점심 13:00 ~ 14:00) / 일요일 휴진,050803531528
리프팅,레이저리프팅,텐쎄라,https://www.yeoshin.co.kr/event/mobile/26239,초음파 리프팅 텐쎄라 600샷,https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/JQWY65mXFLlqU5pIISmv9avNIRR9.png?q=90&f=webp&w=1024,"#리프팅레이저
#타이트닝",,,"869,000원",VAT 포함,"텐쎄라
시술시간
45분
마취여부
크림마취
회복시간
당일
시술효과
3개월 후",셀이즈연세메디컬의원,기본 입원실 / 기본 입원실 / 환자전용숙소 / 환자전용숙소 / 전담회복실 / 전담회복실 / 영어 응대 / 영어 응대 / 중국어 응대 / 중국어 응대,서울특별시 서초구 효령로 244 (서초동) 셀이즈연세메디컬의원,,화요일 10:00 ~ 19:00 (점심 13:00 ~ 14:00) / 수요일 휴진 / 목요일 10:00 ~ 19:00 (점심 13:00 ~ 14:00) / 금요일 10:00 ~ 19:00 (점심 13:00 ~ 14:00) / 토요일 10:00 ~ 15:00 (점심 13:00 ~ 14:00) / 일요일 휴진,050803531526
리프팅,레이저리프팅,텐쎄라,https://www.yeoshin.co.kr/event/mobile/27712,탄력리프팅 패키지,https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/EKFKk94injuRZ8pevshDEavV7Mn5.jpg?q=90&f=webp&w=1024,"#리프팅레이저
#타이트닝",,,"797,000원",VAT 포함,"텐쎄라
시술시간
45분
마취여부
크림마취
회복시간
당일
시술효과
3개월 후",헤라성형외과의원,전문의 1명 / 전문의 1명 / 수술실 CCTV / 수술실 CCTV / 응급처치 시스템 / 응급처치 시스템 / 기본 입원실 / 기본 입원실,경기도 성남시 분당구 서현로210번길 20 (서현동) 코코프라자 4층,"크림마취
수면마취
비수면 무통마취
국소마취",화요일 10:00 ~ 18:00 (점심 12:30 ~ 13:30) / 수요일 휴진 / 목요일 10:00 ~ 18:00 (점심 12:30 ~ 13:30) / 금요일 10:00 ~ 18:00 (점심 12:30 ~ 13:30) / 토요일 10:00 ~ 14:00 / 일요일 휴진,050803543501
리프팅,레이저리프팅,텐쎄라,https://www.yeoshin.co.kr/event/mobile/27709,탄력 리프팅 텐쎄라,https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/vlHLSWHGqLWw4tfDerl9BGXpyTs2.jpg?q=90&f=webp&w=1024,"#리프팅레이저
#타이트닝",,,"330,000원",VAT 포함,"텐쎄라
시술시간
45분
마취여부
크림마취
회복시간
당일
시술효과
3개월 후",헤라성형외과의원,전문의 1명 / 전문의 1명 / 수술실 CCTV / 수술실 CCTV / 응급처치 시스템 / 응급처치 시스템 / 기본 입원실 / 기본 입원실,경기도 성남시 분당구 서현로210번길 20 (서현동) 코코프라자 4층,"크림마취
수면마취
비수면 무통마취
국소마취",화요일 10:00 ~ 18:00 (점심 12:30 ~ 13:30) / 수요일 휴진 / 목요일 10:00 ~ 18:00 (점심 12:30 ~ 13:30) / 금요일 10:00 ~ 18:00 (점심 12:30 ~ 13:30) / 토요일 10:00 ~ 14:00 / 일요일 휴진,050803543501
리프팅,레이저리프팅,텐쎄라,https://www.yeoshin.co.kr/event/mobile/184,텐쎄라리프팅,https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/1304512710.jpg?q=90&f=webp&w=1024,"#리프팅레이저
#타이트닝",7,후기 1,"300,000원",VAT 포함,"텐쎄라
시술시간
60분
마취여부
크림마취
회복시간
당일
시술효과
3달 후",엘병원,전문의 1명 / 전문의 1명,경기 남양주시 퇴계원읍 퇴계원로 20,,,0508-0354-0272
리프팅,레이저리프팅,텐쎄라,https://www.yeoshin.co.kr/event/mobile/22347,대표원장 초음파 리프팅 텐쎄라,https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/syKTCxBCPNKYXhzhursC277Zk9r2.jpg?q=90&f=webp&w=1024,"#리프팅레이저
#타이트닝",,,"539,000원",VAT 포함,"텐쎄라
시술시간
45분
마취여부
크림마취
회복시간
당일
시술효과
3개월 후",르웰의원,전문의 1명 / 전문의 1명 / 여의사 진료 / 여의사 진료 / 사후관리 / 사후관리 / 영어 응대 / 영어 응대,서울특별시 서초구 신반포로 213 (잠원동) 1층 르웰의원,"크림마취
비수면 무통마취
국소마취",화요일 10:00 ~ 20:00 (점심 14:00 ~ 15:00) / 수요일 10:00 ~ 20:00 (점심 14:00 ~ 15:00) / 목요일 10:00 ~ 20:00 (점심 14:00 ~ 15:00) / 금요일 10:00 ~ 20:00 (점심 14:00 ~ 15:00) / 토요일 10:00 ~ 16:00 / 일요일 휴진,0508-0353-7099
리프팅,레이저리프팅,텐쎄라,https://www.yeoshin.co.kr/event/mobile/16964,텐쎄라 리프팅,https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/i4CgVgCDvRZUliF2juprorLlslD5.jpg?q=90&f=webp&w=1024,"#피부과 전문의
#리프팅레이저
#타이트닝",,,"550,000원",VAT 포함,"텐쎄라
시술시간
45분
마취여부
크림마취
회복시간
당일
시술효과
3달 후",셀린피부과의원,전문의 1명 / 전문의 1명 / 여의사 진료 / 여의사 진료 / 영어 응대 / 영어 응대,서울특별시 강남구 학동로 215 셀린피부과의원,"크림마취
수면마취
비수면 무통마취
국소마취",화요일 10:00 ~ 19:00 (점심 13:00 ~ 14:00) / 수요일 10:00 ~ 19:00 (점심 13:00 ~ 14:00) / 목요일 10:00 ~ 19:00 (점심 13:00 ~ 14:00) / 금요일 10:00 ~ 20:00 (점심 13:00 ~ 14:00) / 토요일 10:00 ~ 14:00 / 일요일 휴진 / 토요일 격주 휴진 (홀수주 휴진),0508-0353-4201
리프팅,레이저리프팅,텐쎄라,https://www.yeoshin.co.kr/event/mobile/15957,텐쎄라,https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/A7MkccuKIGPA5hIGqjAiGw2SyGt5.jpg?q=90&f=webp&w=1024,"#리프팅레이저
#타이트닝",,,"209,000원",VAT 포함,"텐쎄라
시술시간
30분
마취여부
크림마취
회복시간
당일
시술효과
1달 후",제이린의원(서면점),,부산광역시 부산진구 중앙대로 672 (부전동) 삼정타워 4층 제이린의원,,화요일 10:30 ~ 20:00 (점심 13:00 ~ 14:30) / 수요일 10:30 ~ 19:00 (점심 13:00 ~ 14:30) / 목요일 10:30 ~ 19:00 (점심 13:00 ~ 14:30) / 금요일 10:30 ~ 20:00 (점심 13:00 ~ 14:30) / 토요일 10:30 ~ 14:30 / 일요일 휴진,0508-0354-2276
리프팅,레이저리프팅,텐쎄라,https://www.yeoshin.co.kr/event/mobile/27283,대표원장 직접 시술 텐쎄라 400라인,https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/k39XUlCUSNJ6UsfN0F5HPWTWx2pA.jpg?q=90&f=webp&w=1024,"#리프팅레이저
#타이트닝",,,"330,000원",VAT 포함,"텐쎄라
시술시간
45분
마취여부
크림마취
회복시간
당일
시술효과
3개월 후",연세팜스의원(은평),,"서울특별시 은평구 통일로 767 (대조동, 베르디움STAY1) 2층 226호","크림마취
비수면 무통마취
국소마취",화요일 10:00 ~ 20:00 / 수요일 휴진 / 목요일 10:00 ~ 19:00 / 금요일 10:00 ~ 20:00 / 토요일 10:00 ~ 15:00 / 일요일 휴진,050803532856
리프팅,레이저리프팅,텐쎄라,https://www.yeoshin.co.kr/event/mobile/14344,고강도HIFU 텐쎄라 업그레이드 텐트리플,https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/NMbhNqOEWNBOouJ8o254SJzBXPi8.jpg?q=90&f=webp&w=1024,"#타이트닝
#탄력관리",9.9,후기 9,"100,000원",VAT 포함,"타이트닝레이저
시술시간
60분
마취여부
크림마취
회복시간
당일
시술효과
3개월 후",데이원의원(강남역점),전문의 1명 / 전문의 1명,서울시 서초구 강남대로 423 데이원의원(강남역점),,화요일 10:30 ~ 20:30 (점심 13:00 ~ 14:00) / 수요일 10:30 ~ 20:30 (점심 13:00 ~ 14:00) / 목요일 10:30 ~ 20:30 (점심 13:00 ~ 14:00) / 금요일 10:30 ~ 20:30 (점심 13:00 ~ 14:00) / 토요일 10:30 ~ 16:00 / 일요일 휴진,0508-0353-7131
리프팅,레이저리프팅,텐쎄라,https://www.yeoshin.co.kr/event/mobile/7824,비수술적 안면거상 2라인 텐쎄라리프팅,https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/1650262332.jpg?q=90&f=webp&w=1024,"#리프팅레이저
#타이트닝",10,후기 2,"150,000원",VAT 포함,"텐쎄라
시술시간
30분
마취여부
크림마취
회복시간
당일
시술효과
3달 후",어뉴의원,전문의 1명 / 전문의 1명,서울시 중구 무교로 12 어뉴의원,,화요일 10:00 ~ 20:00 (점심 13:30 ~ 14:30) / 수요일 14:00 ~ 20:00 / 목요일 10:00 ~ 19:00 (점심 13:30 ~ 14:30) / 금요일 10:00 ~ 20:00 (점심 13:30 ~ 14:30) / 토요일 10:00 ~ 15:00 / 일요일 휴진,0508-0353-8433
리프팅,레이저리프팅,텐쎄라,https://www.yeoshin.co.kr/event/mobile/14466,1샷에 2라인 텐쎄라,https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/08Z7y1YMlcxiTOE1Xh7uHLYD6B23.jpg?q=90&f=webp&w=1024,"#리프팅레이저
#타이트닝",9.5,후기 37,"130,000원",VAT 포함,"텐쎄라
시술시간
30분
마취여부
크림마취
회복시간
당일
시술효과
3달 후",더비비성형외과의원,전문의 1명 / 전문의 1명,서울시 강남구 강남대로 402 더비비성형외과의원,,화요일 10:00 ~ 19:00 / 수요일 10:00 ~ 19:00 / 목요일 14:00 ~ 19:00 / 금요일 10:00 ~ 21:00 / 토요일 10:00 ~ 16:00 / 일요일 휴진,0508-0353-7737
리프팅,레이저리프팅,올타이트리프팅,https://www.yeoshin.co.kr/event/mobile/20409,쥴 BBL 스킨타이트,https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/gqhterUuVK0JgfgjYR7etT7sl6w2.png?q=90&f=webp&w=1024,"#리프팅레이저
#타이트닝",,,"220,000원",VAT 포함,"리프팅레이저
시술시간
20분
마취여부
없음
회복시간
약 1일
시술효과
2~3달 후",신사에그의원,여의사 진료 / 여의사 진료 / 영어 응대 / 영어 응대 / 중국어 응대 / 중국어 응대 / 일본어 응대 / 일본어 응대,서울특별시 서초구 강남대로 613 (잠원동) 성락빌딩 5~7층,"크림마취
수면마취
국소마취",화요일 11:00 ~ 20:30 (점심 14:00 ~ 15:00) / 수요일 11:00 ~ 20:30 (점심 14:00 ~ 15:00) / 목요일 11:00 ~ 20:30 (점심 14:00 ~ 15:00) / 금요일 11:00 ~ 20:30 (점심 14:00 ~ 15:00) / 토요일 11:00 ~ 17:00 / 일요일 11:00 ~ 17:00,0508-0353-5368
